date,home_team,away_team,prop_odds_game_id,sportsbook,home_team_odds,away_team_odds,winner,home_probability,away_probability,home_consensus_prob,away_consensus_prob,statistical_edge,away_statistical_edge,home_exp_value,away_exp_value,home_bet_size,away_bet_size,payout,home_statistical_edge
2023-04-21,Atlanta Hawks,Boston Celtics,1782284ec07bd4c4c6592b16aa4097e6,barstool,165,-200,Atlanta Hawks,0.35534591194968557,0.6446540880503144,0.3484365048121621,0.6515634951878378,,0.9773452427817568,0.0,0.0,0,0,0.0,0.9233567377522295
2023-04-21,New York Knicks,Cleveland Cavaliers,720ecda0d8ce083110835985081411f7,fanduel,-130,110,New York Knicks,0.5445134575569358,0.4554865424430642,0.5428839889710437,0.4571160110289562,,0.9599436231608081,0.0,0.0,0,0,0.0,0.9604870574103082
2023-04-21,New York Knicks,Cleveland Cavaliers,720ecda0d8ce083110835985081411f7,draftkings,-130,110,New York Knicks,0.5445134575569358,0.4554865424430642,0.5428839889710437,0.4571160110289562,,0.9599436231608081,0.0,0.0,0,0,0.0,0.9604870574103082
2023-04-21,New York Knicks,Cleveland Cavaliers,720ecda0d8ce083110835985081411f7,betmgm,-125,105,New York Knicks,0.5338753387533876,0.46612466124661245,0.5428839889710437,0.4571160110289562,,0.9370878226093602,0.0,0.0,0,0,0.0,0.9771911801478788
2023-04-21,New York Knicks,Cleveland Cavaliers,720ecda0d8ce083110835985081411f7,barstool,-132,112,New York Knicks,0.5486337020169161,0.4513662979830839,0.5428839889710437,0.4571160110289562,,0.9690859433813872,0.0,0.0,0,0,0.0,0.9541597381915314
2023-04-21,Minnesota Timberwolves,Denver Nuggets,d76d1641cbdeb97687e32c1d46d303ab,fanduel,120,-142,Denver Nuggets,0.4338842975206611,0.5661157024793388,0.44313038391522563,0.5568696160847744,,0.9490313175529252,0.0,0.0,0,0,0.0,0.9748868446134965
2023-04-21,Minnesota Timberwolves,Denver Nuggets,d76d1641cbdeb97687e32c1d46d303ab,draftkings,115,-135,Denver Nuggets,0.44532409698169223,0.5546759030183078,0.44313038391522563,0.5568696160847744,,0.969365627999422,0.0,0.0,0,0,0.0,0.9527303254177351
2023-04-21,Minnesota Timberwolves,Denver Nuggets,d76d1641cbdeb97687e32c1d46d303ab,betmgm,110,-135,Denver Nuggets,0.4508611955420466,0.5491388044579535,0.44313038391522563,0.5568696160847744,,0.969365627999422,0.0,0.0,0,0,0.0,0.9305738062219738
2023-04-21,Minnesota Timberwolves,Denver Nuggets,d76d1641cbdeb97687e32c1d46d303ab,barstool,116,-137,Denver Nuggets,0.44245194561650253,0.5575480543834974,0.44313038391522563,0.5568696160847744,,0.9633437884094271,0.0,0.0,0,0,0.0,0.9571616292568874
2023-04-22,Brooklyn Nets,Philadelphia 76ers,6410fd658700e3a962814b29456d7d99,fanduel,106,-124,Philadelphia 76ers,0.46593273231622745,0.5340672676837726,0.4524578720558502,0.5475421279441499,,0.989108360157174,0.0,0.0,0,0,0.0,0.9320632164350514
2023-04-22,Brooklyn Nets,Philadelphia 76ers,6410fd658700e3a962814b29456d7d99,draftkings,115,-135,Philadelphia 76ers,0.44532409698169223,0.5546759030183078,0.4524578720558502,0.5475421279441499,,0.953128889384261,0.0,0.0,0,0,0.0,0.9727844249200779
2023-04-22,Brooklyn Nets,Philadelphia 76ers,6410fd658700e3a962814b29456d7d99,betmgm,110,-135,Philadelphia 76ers,0.4508611955420466,0.5491388044579535,0.4524578720558502,0.5475421279441499,,0.953128889384261,0.0,0.0,0,0,0.0,0.9501615313172854
2023-04-22,Brooklyn Nets,Philadelphia 76ers,6410fd658700e3a962814b29456d7d99,barstool,112,-136,Philadelphia 76ers,0.44771346338343465,0.5522865366165655,0.4524578720558502,0.5475421279441499,,0.9501466337854366,0.0,0.0,0,0,0.0,0.9592106887584024
2023-04-22,LA Clippers,Phoenix Suns,1234fd1858e9953500e385a14700b1a7,fanduel,250,-310,Phoenix Suns,0.2648083623693379,0.735191637630662,0.26276245789545544,0.7372375421045446,,0.9750561040737525,0.0,0.0,0,0,0.0,0.919668602634094
2023-04-22,LA Clippers,Phoenix Suns,1234fd1858e9953500e385a14700b1a7,draftkings,250,-300,Phoenix Suns,0.2678571428571429,0.7321428571428572,0.26276245789545544,0.7372375421045446,,0.9829833894727261,0.0,0.0,0,0,0.0,0.919668602634094
2023-04-22,LA Clippers,Phoenix Suns,1234fd1858e9953500e385a14700b1a7,betmgm,260,-350,Phoenix Suns,0.25,0.75,0.26276245789545544,0.7372375421045446,,0.9478768398487001,0.0,0.0,0,0,0.0,0.9459448484236396
2023-04-22,LA Clippers,Phoenix Suns,1234fd1858e9953500e385a14700b1a7,barstool,245,-305,Phoenix Suns,0.2683843263553409,0.7316156736446592,0.26276245789545544,0.7372375421045446,,0.9789547690240674,0.0,0.0,0,0,0.0,0.9065304797393213
2023-04-22,Miami Heat,Milwaukee Bucks,e34bf4d9fed158be10fe5ef0ce5ed894,fanduel,172,-205,Miami Heat,0.3477579556412729,0.652242044358727,0.35035780680216017,0.6496421931978398,,0.9665408240260543,0.0,0.0,0,0,0.0,0.9529732345018755
2023-04-22,Miami Heat,Milwaukee Bucks,e34bf4d9fed158be10fe5ef0ce5ed894,draftkings,170,-200,Miami Heat,0.35185185185185186,0.6481481481481481,0.35035780680216017,0.6496421931978398,,0.9744632897967597,0.0,0.0,0,0,0.0,0.9459660783658325
2023-04-22,Miami Heat,Milwaukee Bucks,e34bf4d9fed158be10fe5ef0ce5ed894,betmgm,170,-210,Miami Heat,0.34647550776583036,0.6535244922341696,0.35035780680216017,0.6496421931978398,,0.9589956185301445,0.0,0.0,0,0,0.0,0.9459660783658325
2023-04-22,Miami Heat,Milwaukee Bucks,e34bf4d9fed158be10fe5ef0ce5ed894,barstool,165,-200,Miami Heat,0.35534591194968557,0.6446540880503144,0.35035780680216017,0.6496421931978398,,0.9744632897967597,0.0,0.0,0,0,0.0,0.9284481880257244
2023-04-22,Los Angeles Lakers,Memphis Grizzlies,dbceb7d236106a2e8843f1a15624cedb,fanduel,-190,160,Los Angeles Lakers,0.6352785145888594,0.36472148541114063,0.6285716129889825,0.3714283870110175,,0.9657138062286456,0.0,0.0,0,0,0.0,0.9593987777200258
2023-04-22,Los Angeles Lakers,Memphis Grizzlies,dbceb7d236106a2e8843f1a15624cedb,draftkings,-180,155,Los Angeles Lakers,0.6253501400560224,0.37464985994397754,0.6285716129889825,0.3714283870110175,,0.9471423868780945,0.0,0.0,0,0,0.0,0.9777780646495283
2023-04-22,Los Angeles Lakers,Memphis Grizzlies,dbceb7d236106a2e8843f1a15624cedb,betmgm,-185,150,Los Angeles Lakers,0.6245614035087719,0.375438596491228,0.6285716129889825,0.3714283870110175,,0.9285709675275438,0.0,0.0,0,0,0.0,0.9683400524424866
2023-04-22,Los Angeles Lakers,Memphis Grizzlies,dbceb7d236106a2e8843f1a15624cedb,barstool,-186,155,Los Angeles Lakers,0.6290963938022761,0.37090360619772383,0.6285716129889825,0.3714283870110175,,0.9471423868780945,0.0,0.0,0,0,0.0,0.9665133404024139
2023-04-23,New York Knicks,Cleveland Cavaliers,2ba2ecbbf1bc32cbfc07074566a68a99,fanduel,-126,108,New York Knicks,0.5383764465622872,0.4616235534377127,0.5586473370493127,0.4413526629506873,,0.9180135389374297,2.548114077546888,0.0,2.542981731446514,0,4.561221200848509,1.002018239469402
2023-04-23,New York Knicks,Cleveland Cavaliers,2ba2ecbbf1bc32cbfc07074566a68a99,draftkings,-140,120,New York Knicks,0.5643939393939394,0.4356060606060606,0.5586473370493127,0.4413526629506873,,0.9709758584915121,0.0,0.0,0,0,0.0,0.9576811492273932
2023-04-23,New York Knicks,Cleveland Cavaliers,2ba2ecbbf1bc32cbfc07074566a68a99,betmgm,-145,120,New York Knicks,0.5686456400742115,0.43135435992578847,0.5586473370493127,0.4413526629506873,,0.9709758584915121,0.0,0.0,0,0,0.0,0.9439213626005628
2023-04-23,New York Knicks,Cleveland Cavaliers,2ba2ecbbf1bc32cbfc07074566a68a99,barstool,-141,118,New York Knicks,0.5631733221668126,0.4368266778331874,0.5586473370493127,0.4413526629506873,,0.9621488052324982,0.0,0.0,0,0,0.0,0.9548511221906693
2023-04-23,Golden State Warriors,Sacramento Kings,e39a3da2f5fadfd85a9da3318106a7e2,fanduel,-335,290,Golden State Warriors,0.7568523430592397,0.24314765694076046,0.7476827696331472,0.25231723036685283,,0.984037198430726,0.0,0.0,0,0,0.0,0.9708716560908031
2023-04-23,Golden State Warriors,Sacramento Kings,e39a3da2f5fadfd85a9da3318106a7e2,draftkings,-325,270,Golden State Warriors,0.7472178060413355,0.25278219395866464,0.7476827696331472,0.25231723036685283,,0.9335737523573555,0.0,0.0,0,0,0.0,0.9777390064433463
2023-04-23,Golden State Warriors,Sacramento Kings,e39a3da2f5fadfd85a9da3318106a7e2,betmgm,-350,260,Golden State Warriors,0.75,0.25,0.7476827696331472,0.25231723036685283,,0.9083420293206702,0.0,0.0,0,0,0.0,0.9613064180997606
2023-04-23,Golden State Warriors,Sacramento Kings,e39a3da2f5fadfd85a9da3318106a7e2,barstool,-315,250,Golden State Warriors,0.7366609294320138,0.2633390705679862,0.7476827696331472,0.25231723036685283,,0.8831103062839849,0.0,0.0,0,0,0.0,0.9850423790404955
2023-04-23,Atlanta Hawks,Boston Celtics,9f9732e7e846b2d4b935998d5da06261,fanduel,190,-230,Boston Celtics,0.3239289446185998,0.6760710553814002,0.31300482030895255,0.6869951796910474,,0.9856887360784593,0.0,0.0,0,0,0.0,0.9077139788959624
2023-04-23,Atlanta Hawks,Boston Celtics,9f9732e7e846b2d4b935998d5da06261,draftkings,210,-250,Boston Celtics,0.304147465437788,0.695852534562212,0.31300482030895255,0.6869951796910474,,0.9617932515674663,0.0,0.0,0,0,0.0,0.9703149429577529
2023-04-23,Atlanta Hawks,Boston Celtics,9f9732e7e846b2d4b935998d5da06261,betmgm,195,-250,Boston Celtics,0.3123486682808716,0.6876513317191283,0.31300482030895255,0.6869951796910474,,0.9617932515674663,0.0,0.0,0,0,0.0,0.92336421991141
2023-04-23,Atlanta Hawks,Boston Celtics,9f9732e7e846b2d4b935998d5da06261,barstool,200,-245,Boston Celtics,0.3115942028985507,0.6884057971014493,0.31300482030895255,0.6869951796910474,,0.9674013754833116,0.0,0.0,0,0,0.0,0.9390144609268576
2023-04-23,Minnesota Timberwolves,Denver Nuggets,1213614e90a3a68e33c4fa6c33871536,fanduel,136,-162,Minnesota Timberwolves,0.40270410143614954,0.5972958985638505,0.402651620076001,0.5973483799239989,,0.9660819477783192,0.0,0.0,0,0,0.0,0.9502578233793626
2023-04-23,Minnesota Timberwolves,Denver Nuggets,1213614e90a3a68e33c4fa6c33871536,draftkings,140,-165,Minnesota Timberwolves,0.39701257861635225,0.6029874213836478,0.402651620076001,0.5973483799239989,,0.9593777010900588,0.0,0.0,0,0,0.0,0.9663638881824024
2023-04-23,Minnesota Timberwolves,Denver Nuggets,1213614e90a3a68e33c4fa6c33871536,betmgm,135,-160,Minnesota Timberwolves,0.40507364975450083,0.5949263502454992,0.402651620076001,0.5973483799239989,,0.9706911173764983,0.0,0.0,0,0,0.0,0.9462313071786025
2023-04-23,Minnesota Timberwolves,Denver Nuggets,1213614e90a3a68e33c4fa6c33871536,barstool,135,-159,Minnesota Timberwolves,0.40581615049700154,0.5941838495029984,0.402651620076001,0.5973483799239989,,0.973039184907646,0.0,0.0,0,0,0.0,0.9462313071786025
2023-04-24,Miami Heat,Milwaukee Bucks,a67920528c9a62f2950307e5cf2501f7,fanduel,190,-230,Miami Heat,0.3239289446185998,0.6760710553814002,0.32501747996105185,0.6749825200389482,,0.9684531809254474,0.0,0.0,0,0,0.0,0.9425506918870503
2023-04-24,Miami Heat,Milwaukee Bucks,a67920528c9a62f2950307e5cf2501f7,pinnacle,201,-228,Miami Heat,0.3185519812008752,0.6814480187991249,0.32501747996105185,0.6749825200389482,,0.9710274849683115,0.0,0.0,0,0,0.0,0.978302614682766
2023-04-24,Miami Heat,Milwaukee Bucks,a67920528c9a62f2950307e5cf2501f7,draftkings,190,-225,Miami Heat,0.32625994694960214,0.6737400530503979,0.32501747996105185,0.6749825200389482,,0.9749747511673696,0.0,0.0,0,0,0.0,0.9425506918870503
2023-04-24,Miami Heat,Milwaukee Bucks,a67920528c9a62f2950307e5cf2501f7,betmgm,180,-225,Miami Heat,0.3324175824175824,0.6675824175824175,0.32501747996105185,0.6749825200389482,,0.9749747511673696,0.0,0.0,0,0,0.0,0.9100489438909452
2023-04-24,Miami Heat,Milwaukee Bucks,a67920528c9a62f2950307e5cf2501f7,barstool,190,-230,Miami Heat,0.3239289446185998,0.6760710553814002,0.32501747996105185,0.6749825200389482,,0.9684531809254474,0.0,0.0,0,0,0.0,0.9425506918870503
2023-04-24,Los Angeles Lakers,Memphis Grizzlies,c55751da43014d248c1d0bbe1c19f71a,fanduel,-190,160,Los Angeles Lakers,0.6352785145888594,0.36472148541114063,0.622198483889808,0.37780151611019197,,0.9822839418864991,0.0,0.0,0,0,0.0,0.9496713701476016
2023-04-24,Los Angeles Lakers,Memphis Grizzlies,c55751da43014d248c1d0bbe1c19f71a,pinnacle,-130,116,Los Angeles Lakers,0.5511272141706924,0.4488727858293076,0.622198483889808,0.37780151611019197,,0.8160512747980148,144.26867416633644,0.0,131.0565129465584,0,231.86921521314179,1.1008127022665835
2023-04-24,Los Angeles Lakers,Memphis Grizzlies,c55751da43014d248c1d0bbe1c19f71a,draftkings,-190,160,Los Angeles Lakers,0.6352785145888594,0.36472148541114063,0.622198483889808,0.37780151611019197,,0.9822839418864991,0.0,0.0,0,0,0.0,0.9496713701476016
2023-04-24,Los Angeles Lakers,Memphis Grizzlies,c55751da43014d248c1d0bbe1c19f71a,betmgm,-200,165,Los Angeles Lakers,0.6446540880503144,0.35534591194968557,0.622198483889808,0.37780151611019197,,1.0011740176920088,0.0,0.712361217909018,0,0.711525873944685,0.0,0.933297725834712
2023-04-24,Los Angeles Lakers,Memphis Grizzlies,c55751da43014d248c1d0bbe1c19f71a,barstool,-200,165,Los Angeles Lakers,0.6446540880503144,0.35534591194968557,0.622198483889808,0.37780151611019197,,1.0011740176920088,0.0,0.712361217909018,0,0.711525873944685,0.0,0.933297725834712
2023-04-25,Boston Celtics,Atlanta Hawks,39db0481965b96c6166bbaca7a474651,fanduel,-900,610,Atlanta Hawks,0.8795774647887324,0.12042253521126764,0.8759856623522033,0.12401433764779676,,0.880501797299357,0.0,0.0,0,0,0.0,0.9733174026135593
2023-04-25,Boston Celtics,Atlanta Hawks,39db0481965b96c6166bbaca7a474651,pinnacle,-786,591,Atlanta Hawks,0.8712076912774042,0.12879230872259595,0.8759856623522033,0.12401433764779676,,0.8569390731462756,0.0,0.0,0,0,0.0,0.9874342199033741
2023-04-25,Boston Celtics,Atlanta Hawks,39db0481965b96c6166bbaca7a474651,draftkings,-900,625,Atlanta Hawks,0.8810344827586207,0.11896551724137933,0.8759856623522033,0.12401433764779676,,0.8991039479465265,0.0,0.0,0,0,0.0,0.9733174026135593
2023-04-25,Boston Celtics,Atlanta Hawks,39db0481965b96c6166bbaca7a474651,betmgm,-1000,625,Atlanta Hawks,0.8855799373040752,0.1144200626959248,0.8759856623522033,0.12401433764779676,,0.8991039479465265,0.0,0.0,0,0,0.0,0.9635842285874238
2023-04-25,Boston Celtics,Atlanta Hawks,39db0481965b96c6166bbaca7a474651,barstool,-770,525,Atlanta Hawks,0.8625287356321839,0.13747126436781607,0.8759856623522033,0.12401433764779676,,0.7750896102987298,0.0,0.0,0,0,0.0,0.9897500340862557
2023-04-25,Denver Nuggets,Minnesota Timberwolves,5c5cd762c3b90adc29a76f023d2c8506,fanduel,-480,370,Denver Nuggets,0.8074101247248716,0.1925898752751284,0.769728469052325,0.2302715309476751,,1.082276195454073,0.0,24.066369673640484,0,22.236809582181884,0.0,0.9300885667715593
2023-04-25,Denver Nuggets,Minnesota Timberwolves,5c5cd762c3b90adc29a76f023d2c8506,pinnacle,-194,169,Denver Nuggets,0.6440583668411602,0.35594163315883975,0.769728469052325,0.2302715309476751,,0.619430418249246,376.78009982096125,0.0,323.0016990138353,0,489.49742015498754,1.1664957211411522
2023-04-25,Denver Nuggets,Minnesota Timberwolves,5c5cd762c3b90adc29a76f023d2c8506,draftkings,-450,360,Denver Nuggets,0.8003952569169961,0.19960474308300394,0.769728469052325,0.2302715309476751,,1.0592490423593055,0.0,17.43319204994447,0,16.458067322029258,0.0,0.9407792399528416
2023-04-25,Denver Nuggets,Minnesota Timberwolves,5c5cd762c3b90adc29a76f023d2c8506,betmgm,-450,350,Denver Nuggets,0.797979797979798,0.202020202020202,0.769728469052325,0.2302715309476751,,1.036221889264538,0.0,10.7239755789801,0,10.3491112184394,0.0,0.9407792399528416
2023-04-25,Denver Nuggets,Minnesota Timberwolves,5c5cd762c3b90adc29a76f023d2c8506,barstool,-455,350,Denver Nuggets,0.7987987987987988,0.20120120120120122,0.769728469052325,0.2302715309476751,,1.036221889264538,0.0,10.7239755789801,0,10.3491112184394,0.0,0.9388995611517371
2023-04-25,Phoenix Suns,LA Clippers,6b75807644756c992b6db9d82ba5381d,fanduel,-900,610,Phoenix Suns,0.8795774647887324,0.12042253521126764,0.8569335308427806,0.14306646915721943,,1.0157719310162578,0.0,2.6263417744654918,0,2.585562461681623,0.0,0.9521483676030895
2023-04-25,Phoenix Suns,LA Clippers,6b75807644756c992b6db9d82ba5381d,pinnacle,-427,341,Phoenix Suns,0.7917446548511878,0.20825534514881222,0.8569335308427806,0.14306646915721943,,0.6309231289833377,260.2166484517778,0.0,246.03970754145365,0,303.66024794928825,1.0576205404078345
2023-04-25,Phoenix Suns,LA Clippers,6b75807644756c992b6db9d82ba5381d,draftkings,-800,575,Phoenix Suns,0.8703703703703703,0.12962962962962965,0.8569335308427806,0.14306646915721943,,0.9656986668112312,0.0,0.0,0,0,0.0,0.9640502221981282
2023-04-25,Phoenix Suns,LA Clippers,6b75807644756c992b6db9d82ba5381d,betmgm,-900,600,Phoenix Suns,0.8785714285714286,0.12142857142857139,0.8569335308427806,0.14306646915721943,,1.001465284100536,0.0,0.24457185967188647,0,0.24421401675600585,0.0,0.9521483676030895
2023-04-25,Phoenix Suns,LA Clippers,6b75807644756c992b6db9d82ba5381d,barstool,-770,540,Phoenix Suns,0.864403735632184,0.13559626436781613,0.8569335308427806,0.14306646915721943,,0.9156254026062044,0.0,0.0,0,0,0.0,0.9682235997834014
2023-04-26,Cleveland Cavaliers,New York Knicks,76e79ab99c204edd0fa977c76eafad78,fanduel,-220,184,New York Knicks,0.667693661971831,0.332306338028169,0.646117432159907,0.3538825678400931,,1.0050264926658643,0.0,2.74552081216538,0,2.73178949231756,7.758282158181871,0.9398071740507739
2023-04-26,Cleveland Cavaliers,New York Knicks,76e79ab99c204edd0fa977c76eafad78,pinnacle,-129,114,New York Knicks,0.5480145288332041,0.45198547116679594,0.646117432159907,0.3538825678400931,,0.7573086951777991,217.47833236664775,0.0,189.6089196461871,0,0.0,1.1469836586404552
2023-04-26,Cleveland Cavaliers,New York Knicks,76e79ab99c204edd0fa977c76eafad78,draftkings,-215,185,New York Knicks,0.6658312447786132,0.3341687552213868,0.646117432159907,0.3538825678400931,,1.0085653183442653,0.0,4.669558390596735,0,4.629901807711001,13.195220151976352,0.9466371680482358
2023-04-26,Cleveland Cavaliers,New York Knicks,76e79ab99c204edd0fa977c76eafad78,betmgm,-225,185,New York Knicks,0.6707152496626181,0.3292847503373819,0.646117432159907,0.3538825678400931,,1.0085653183442653,0.0,4.669558390596735,0,4.629901807711001,13.195220151976352,0.9332807353420879
2023-04-26,Cleveland Cavaliers,New York Knicks,76e79ab99c204edd0fa977c76eafad78,barstool,-235,190,New York Knicks,0.6783324755532681,0.32166752444673186,0.646117432159907,0.3538825678400931,,1.02625944673627,0.0,14.18368698903415,0,13.820761440142048,40.08020817641194,0.9210610203130589
2023-04-26,Memphis Grizzlies,Los Angeles Lakers,a49e1e84d21df8452b4727b36bd13877,fanduel,-174,146,Memphis Grizzlies,0.6142662156548573,0.3857337843451427,0.6138520062926267,0.38614799370737324,,0.9499240645201381,0.0,0.0,0,0,0.0,0.9666405156562052
2023-04-26,Memphis Grizzlies,Los Angeles Lakers,a49e1e84d21df8452b4727b36bd13877,pinnacle,-161,142,Memphis Grizzlies,0.6018175485260124,0.3981824514739875,0.6138520062926267,0.38614799370737324,,0.9344781447718432,0.0,0.0,0,0,0.0,0.9951265443625811
2023-04-26,Memphis Grizzlies,Los Angeles Lakers,a49e1e84d21df8452b4727b36bd13877,draftkings,-170,145,Memphis Grizzlies,0.6107331821617535,0.38926681783824635,0.6138520062926267,0.38614799370737324,,0.9460625845830645,0.0,0.0,0,0,0.0,0.9749414217588778
2023-04-26,Memphis Grizzlies,Los Angeles Lakers,a49e1e84d21df8452b4727b36bd13877,betmgm,-185,150,Memphis Grizzlies,0.6245614035087719,0.375438596491228,0.6138520062926267,0.38614799370737324,,0.9653699842684331,0.0,0.0,0,0,0.0,0.9456639015859385
2023-04-26,Memphis Grizzlies,Los Angeles Lakers,a49e1e84d21df8452b4727b36bd13877,barstool,-177,148,Memphis Grizzlies,0.6178816816117387,0.3821183183882614,0.6138520062926267,0.38614799370737324,,0.9576470243942856,0.0,0.0,0,0,0.0,0.9606610493958058
2023-04-26,Milwaukee Bucks,Miami Heat,3c106414e87474b18b6e5c978b1123a7,fanduel,-620,460,Miami Heat,0.8412698412698413,0.1587301587301587,0.8400896283615795,0.15991037163842067,,0.8954980811751557,0.0,0.0,0,0,0.0,0.9755879555166731
2023-04-26,Milwaukee Bucks,Miami Heat,3c106414e87474b18b6e5c978b1123a7,pinnacle,-559,445,Miami Heat,0.8323843465913046,0.16761565340869544,0.8400896283615795,0.15991037163842067,,0.8715115254293927,0.0,0.0,0,0,0.0,0.9903739983725955
2023-04-26,Milwaukee Bucks,Miami Heat,3c106414e87474b18b6e5c978b1123a7,draftkings,-610,460,Miami Heat,0.8402917505030181,0.1597082494969819,0.8400896283615795,0.15991037163842067,,0.8954980811751557,0.0,0.0,0,0,0.0,0.9778092395683958
2023-04-26,Milwaukee Bucks,Miami Heat,3c106414e87474b18b6e5c978b1123a7,betmgm,-650,475,Miami Heat,0.846376811594203,0.15362318840579714,0.8400896283615795,0.15991037163842067,,0.9194846369209189,0.0,0.0,0,0,0.0,0.9693341865710532
2023-04-26,Milwaukee Bucks,Miami Heat,3c106414e87474b18b6e5c978b1123a7,barstool,-625,450,Miami Heat,0.8401253918495297,0.15987460815047022,0.8400896283615795,0.15991037163842067,,0.8795070440113137,0.0,0.0,0,0,0.0,0.9745039688994321
2023-04-26,Sacramento Kings,Golden State Warriors,0cefbb259938c3104b19a118d40bb4fe,fanduel,108,-122,Golden State Warriors,0.4656098406098406,0.5343901593901594,0.47029428863271017,0.5297057113672898,,0.9638907206847406,0.0,0.0,0,0,0.0,0.9782121203560372
2023-04-26,Sacramento Kings,Golden State Warriors,0cefbb259938c3104b19a118d40bb4fe,pinnacle,108,-119,Golden State Warriors,0.4686951176677204,0.5313048823322796,0.47029428863271017,0.5297057113672898,,0.9748365612557688,0.0,0.0,0,0,0.0,0.9782121203560372
2023-04-26,Sacramento Kings,Golden State Warriors,0cefbb259938c3104b19a118d40bb4fe,draftkings,100,-120,Golden State Warriors,0.4772727272727273,0.5227272727272727,0.47029428863271017,0.5297057113672898,,0.9711271375066981,0.0,0.0,0,0,0.0,0.9405885772654203
2023-04-26,Sacramento Kings,Golden State Warriors,0cefbb259938c3104b19a118d40bb4fe,betmgm,105,-125,Golden State Warriors,0.46612466124661245,0.5338753387533876,0.47029428863271017,0.5297057113672898,,0.9534702804611217,0.0,0.0,0,0,0.0,0.9641032916970558
2023-04-26,Sacramento Kings,Golden State Warriors,0cefbb259938c3104b19a118d40bb4fe,barstool,102,-121,Golden State Warriors,0.4737690963666502,0.5262309036333498,0.47029428863271017,0.5297057113672898,,0.9674790265468681,0.0,0.0,0,0,0.0,0.9499944630380746
2023-04-27,Atlanta Hawks,Boston Celtics,48ea5cf48ab1e937af8d7e4d268d1e1b,fanduel,220,-270,Boston Celtics,0.2913851351351351,0.7086148648648648,0.2967863976370721,0.703213602362928,,0.9636630847195679,0.0,0.0,0,0,0.0,0.9497164724386308
2023-04-27,Atlanta Hawks,Boston Celtics,48ea5cf48ab1e937af8d7e4d268d1e1b,pinnacle,227,-260,Boston Celtics,0.2917940876656473,0.7082059123343527,0.2967863976370721,0.703213602362928,,0.9736803725025156,0.0,0.0,0,0,0.0,0.9704915202732257
2023-04-27,Atlanta Hawks,Boston Celtics,48ea5cf48ab1e937af8d7e4d268d1e1b,draftkings,215,-255,Boston Celtics,0.29957522915269386,0.700424770847306,0.2967863976370721,0.703213602362928,,0.9789836425052526,0.0,0.0,0,0,0.0,0.9348771525567771
2023-04-27,Atlanta Hawks,Boston Celtics,48ea5cf48ab1e937af8d7e4d268d1e1b,betmgm,220,-275,Boston Celtics,0.2895833333333333,0.7104166666666666,0.2967863976370721,0.703213602362928,,0.958927639585811,0.0,0.0,0,0,0.0,0.9497164724386308
2023-04-27,Atlanta Hawks,Boston Celtics,48ea5cf48ab1e937af8d7e4d268d1e1b,barstool,200,-245,Boston Celtics,0.3115942028985507,0.6884057971014493,0.2967863976370721,0.703213602362928,,0.9902395625110618,0.0,0.0,0,0,0.0,0.8903591929112162
2023-04-28,Golden State Warriors,Sacramento Kings,c03071bea64f5795b434c3f15252fb59,fanduel,-300,245,Sacramento Kings,0.730072463768116,0.2699275362318841,0.7068164559291394,0.2931835440708606,,1.0114832270444691,0.0,4.740853692989389,0,4.687031446722112,16.170258491191287,0.9424219412388526
2023-04-28,Golden State Warriors,Sacramento Kings,c03071bea64f5795b434c3f15252fb59,pinnacle,-170,149,Sacramento Kings,0.6140116019634092,0.3859883980365908,0.7068164559291394,0.2931835440708606,,0.730027024736443,233.95290563458855,0.0,208.40443100867662,0,0.0,1.1225908417698098
2023-04-28,Golden State Warriors,Sacramento Kings,c03071bea64f5795b434c3f15252fb59,draftkings,-305,255,Sacramento Kings,0.735698139454008,0.264301860545992,0.7068164559291394,0.2931835440708606,,1.0408015814515552,0.0,16.653470784510972,0,16.000620177080428,56.802201628635515,0.9385595562337753
2023-04-28,Golden State Warriors,Sacramento Kings,c03071bea64f5795b434c3f15252fb59,betmgm,-300,240,Sacramento Kings,0.7279411764705882,0.27205882352941174,0.7068164559291394,0.2931835440708606,,0.9968240498409261,0.0,0.0,0,0,0.0,0.9424219412388526
2023-04-28,Golden State Warriors,Sacramento Kings,c03071bea64f5795b434c3f15252fb59,barstool,-295,240,Sacramento Kings,0.7263588979895755,0.2736411020104244,0.7068164559291394,0.2931835440708606,,0.9968240498409261,0.0,0.0,0,0,0.0,0.9464152545491867
2023-04-28,Los Angeles Lakers,Memphis Grizzlies,5243998e9092f4a022861cc503c8ce9d,fanduel,-190,160,Los Angeles Lakers,0.6352785145888594,0.36472148541114063,0.637858811544473,0.362141188455527,,0.9415670899843702,0.0,0.0,0,0,0.0,0.9735739755152482
2023-04-28,Los Angeles Lakers,Memphis Grizzlies,5243998e9092f4a022861cc503c8ce9d,pinnacle,-185,165,Los Angeles Lakers,0.635882158225753,0.3641178417742469,0.637858811544473,0.362141188455527,,0.9596741494071466,0.0,0.0,0,0,0.0,0.9826473583252692
2023-04-28,Los Angeles Lakers,Memphis Grizzlies,5243998e9092f4a022861cc503c8ce9d,draftkings,-190,160,Los Angeles Lakers,0.6352785145888594,0.36472148541114063,0.637858811544473,0.362141188455527,,0.9415670899843702,0.0,0.0,0,0,0.0,0.9735739755152482
